Name;Date;Value
AIR_PID_COMBUSTION_AIR_ACT_D;11/10/2022 03:57:04;0
AIR_PID_COMBUSTION_AIR_ACT_D;11/10/2022 03:57:07;0
AIR_PID_COMBUSTION_AIR_ACT_D;11/10/2022 03:57:09;0
AIR_PID_COMBUSTION_AIR_ACT_D;11/10/2022 03:57:11;0
AIR_PID_COMBUSTION_AIR_ACT_D;11/10/2022 03:57:14;0
AIR_PID_COMBUSTION_AIR_ACT_D;11/10/2022 03:57:15;0
AIR_PID_COMBUSTION_AIR_ACT_D;11/10/2022 03:57:17;0
AIR_PID_COMBUSTION_AIR_ACT_D;11/10/2022 03:57:19;0
AIR_PID_COMBUSTION_AIR_ACT_D;11/10/2022 03:57:21;0
AIR_PID_COMBUSTION_AIR_ACT_D;11/10/2022 03:57:23;0
AIR_PID_COMBUSTION_AIR_ACT_D;11/10/2022 03:57:25;0
AIR_PID_COMBUSTION_AIR_ACT_D;11/10/2022 03:57:27;0
AIR_PID_COMBUSTION_AIR_ACT_D;11/10/2022 03:57:29;0
AIR_PID_COMBUSTION_AIR_ACT_D;11/10/2022 03:57:31;0
AIR_PID_COMBUSTION_AIR_ACT_D;11/10/2022 03:57:32;0
AIR_PID_COMBUSTION_AIR_ACT_D;11/10/2022 03:57:35;0
AIR_PID_COMBUSTION_AIR_ACT_D;11/10/2022 03:57:37;0
AIR_PID_COMBUSTION_AIR_ACT_D;11/10/2022 03:57:40;0
AIR_PID_COMBUSTION_AIR_ACT_D;11/10/2022 03:57:45;0
AIR_PID_COMBUSTION_AIR_ACT_D;11/10/2022 03:57:47;0
AIR_PID_COMBUSTION_AIR_ACT_D;11/10/2022 03:57:49;0
AIR_PID_COMBUSTION_AIR_ACT_D;11/10/2022 03:57:50;0
AIR_PID_COMBUSTION_AIR_ACT_D;11/10/2022 03:57:52;0
AIR_PID_COMBUSTION_AIR_ACT_D;11/10/2022 03:57:54;0
AIR_PID_COMBUSTION_AIR_ACT_D;11/10/2022 03:57:56;0
AIR_PID_COMBUSTION_AIR_ACT_D;11/10/2022 03:57:58;0
AIR_PID_COMBUSTION_AIR_ACT_D;11/10/2022 03:57:59;0
AIR_PID_COMBUSTION_AIR_ACT_D;11/10/2022 03:58:01;0
AIR_PID_COMBUSTION_AIR_ACT_D;11/10/2022 03:58:04;0
AIR_PID_COMBUSTION_AIR_ACT_D;11/10/2022 03:58:06;0
AIR_PID_COMBUSTION_AIR_ACT_D;11/10/2022 03:58:07;0
AIR_PID_COMBUSTION_AIR_ACT_D;11/10/2022 03:58:12;0
AIR_PID_COMBUSTION_AIR_ACT_D;11/10/2022 03:58:14;0
AIR_PID_COMBUSTION_AIR_ACT_D;11/10/2022 03:58:16;0
AIR_PID_COMBUSTION_AIR_ACT_D;11/10/2022 03:58:18;0
AIR_PID_COMBUSTION_AIR_ACT_D;11/10/2022 03:58:20;0
AIR_PID_COMBUSTION_AIR_ACT_D;11/10/2022 03:58:22;0
AIR_PID_COMBUSTION_AIR_ACT_D;11/10/2022 03:58:24;0
AIR_PID_COMBUSTION_AIR_ACT_D;11/10/2022 03:58:26;0
AIR_PID_COMBUSTION_AIR_ACT_D;11/10/2022 03:58:29;0
AIR_PID_COMBUSTION_AIR_ACT_D;11/10/2022 03:58:32;0
AIR_PID_COMBUSTION_AIR_ACT_D;11/10/2022 03:58:34;0
AIR_PID_COMBUSTION_AIR_ACT_D;11/10/2022 03:58:35;0
AIR_PID_COMBUSTION_AIR_ACT_D;11/10/2022 03:58:36;0
AIR_PID_COMBUSTION_AIR_ACT_D;11/10/2022 03:58:38;0
AIR_PID_COMBUSTION_AIR_ACT_D;11/10/2022 03:58:39;0
AIR_PID_COMBUSTION_AIR_ACT_D;11/10/2022 03:58:42;0
AIR_PID_COMBUSTION_AIR_ACT_D;11/10/2022 03:58:45;0
AIR_PID_COMBUSTION_AIR_ACT_D;11/10/2022 03:58:47;0
AIR_PID_COMBUSTION_AIR_ACT_D;11/10/2022 03:58:48;0
AIR_PID_COMBUSTION_AIR_ACT_D;11/10/2022 03:58:51;0
AIR_PID_COMBUSTION_AIR_ACT_D;11/10/2022 03:58:54;0
AIR_PID_COMBUSTION_AIR_ACT_D;11/10/2022 03:59:00;0
AIR_PID_COMBUSTION_AIR_ACT_D;11/10/2022 03:59:02;0
AIR_PID_COMBUSTION_AIR_ACT_D;11/10/2022 03:59:03;0
AIR_PID_COMBUSTION_AIR_ACT_D;11/10/2022 03:59:05;0
AIR_PID_COMBUSTION_AIR_ACT_D;11/10/2022 03:59:06;0
AIR_PID_COMBUSTION_AIR_ACT_D;11/10/2022 03:59:08;0
AIR_PID_COMBUSTION_AIR_ACT_D;11/10/2022 03:59:11;0
AIR_PID_COMBUSTION_AIR_ACT_D;11/10/2022 03:59:13;0
AIR_PID_COMBUSTION_AIR_ACT_D;11/10/2022 03:59:14;0
AIR_PID_COMBUSTION_AIR_ACT_D;11/10/2022 03:59:15;0
AIR_PID_COMBUSTION_AIR_ACT_D;11/10/2022 03:59:17;0
AIR_PID_COMBUSTION_AIR_ACT_D;11/10/2022 03:59:22;0
AIR_PID_COMBUSTION_AIR_ACT_D;11/10/2022 03:59:27;0
AIR_PID_COMBUSTION_AIR_ACT_D;11/10/2022 03:59:30;0
AIR_PID_COMBUSTION_AIR_ACT_D;11/10/2022 03:59:33;0
AIR_PID_COMBUSTION_AIR_ACT_D;11/10/2022 03:59:35;0
AIR_PID_COMBUSTION_AIR_ACT_D;11/10/2022 03:59:36;0
AIR_PID_COMBUSTION_AIR_ACT_D;11/10/2022 03:59:38;0
AIR_PID_COMBUSTION_AIR_ACT_D;11/10/2022 03:59:40;0
AIR_PID_COMBUSTION_AIR_ACT_D;11/10/2022 03:59:42;0
AIR_PID_COMBUSTION_AIR_ACT_D;11/10/2022 03:59:44;0
AIR_PID_COMBUSTION_AIR_ACT_D;11/10/2022 03:59:45;0
AIR_PID_COMBUSTION_AIR_ACT_D;11/10/2022 03:59:47;0
AIR_PID_COMBUSTION_AIR_ACT_D;11/10/2022 03:59:49;0
AIR_PID_COMBUSTION_AIR_ACT_D;11/10/2022 03:59:51;0
AIR_PID_COMBUSTION_AIR_ACT_D;11/10/2022 03:59:55;0
AIR_PID_COMBUSTION_AIR_ACT_D;11/10/2022 03:59:58;0
AIR_PID_COMBUSTION_AIR_ACT_D;11/10/2022 04:00:00;0
AIR_PID_COMBUSTION_AIR_ACT_D;11/10/2022 04:00:01;0
AIR_PID_COMBUSTION_AIR_ACT_D;11/10/2022 04:00:02;0
AIR_PID_COMBUSTION_AIR_ACT_D;11/10/2022 04:00:04;0
AIR_PID_COMBUSTION_AIR_ACT_D;11/10/2022 04:00:05;0
AIR_PID_COMBUSTION_AIR_ACT_D;11/10/2022 04:00:07;0
AIR_PID_COMBUSTION_AIR_ACT_D;11/10/2022 04:00:11;0
AIR_PID_COMBUSTION_AIR_ACT_D;11/10/2022 04:00:12;0
AIR_PID_COMBUSTION_AIR_ACT_D;11/10/2022 04:00:14;0
AIR_PID_COMBUSTION_AIR_ACT_D;11/10/2022 04:00:15;0
AIR_PID_COMBUSTION_AIR_ACT_D;11/10/2022 04:00:17;0
AIR_PID_COMBUSTION_AIR_ACT_D;11/10/2022 04:00:19;0
AIR_PID_COMBUSTION_AIR_ACT_D;11/10/2022 04:00:22;0
AIR_PID_COMBUSTION_AIR_ACT_D;11/10/2022 04:00:25;0
AIR_PID_COMBUSTION_AIR_ACT_D;11/10/2022 04:00:26;0
AIR_PID_COMBUSTION_AIR_ACT_D;11/10/2022 04:00:28;0
AIR_PID_COMBUSTION_AIR_ACT_D;11/10/2022 04:00:30;0
AIR_PID_COMBUSTION_AIR_ACT_D;11/10/2022 04:00:34;0
AIR_PID_COMBUSTION_AIR_ACT_D;11/10/2022 04:00:36;0
AIR_PID_COMBUSTION_AIR_ACT_D;11/10/2022 04:00:39;0
AIR_PID_COMBUSTION_AIR_ACT_D;11/10/2022 04:00:41;0
AIR_PID_COMBUSTION_AIR_ACT_D;11/10/2022 04:00:42;0
AIR_PID_COMBUSTION_AIR_ACT_D;11/10/2022 04:00:44;0
AIR_PID_COMBUSTION_AIR_ACT_D;11/10/2022 04:00:46;0
AIR_PID_COMBUSTION_AIR_ACT_D;11/10/2022 04:00:48;0
AIR_PID_COMBUSTION_AIR_ACT_D;11/10/2022 04:00:50;0
AIR_PID_COMBUSTION_AIR_ACT_D;11/10/2022 04:00:52;0
AIR_PID_COMBUSTION_AIR_ACT_D;11/10/2022 04:00:53;0
